id_caso,categoria_caso,complejidad_caso,id_juez,carga_trabajo_juez_pct,especialidad_coincide,tiempo_resolucion_dias
EXP-46353,Penal,4,J-005,36.13,1,56
EXP-47655,Laboral,3,J-004,27.58,0,105
EXP-35686,Laboral,4,J-005,48.73,0,146
EXP-40754,Penal,1,J-005,63.8,1,5
EXP-75569,Laboral,2,J-002,44.17,0,103
EXP-23895,Penal,3,J-005,74.24,1,45
EXP-48321,Penal,5,J-004,68.18,0,138
EXP-65903,Laboral,4,J-001,36.59,1,55
EXP-48208,Familiar,1,J-003,22.33,0,76
EXP-41575,Familiar,3,J-001,26.38,0,112
EXP-17575,Familiar,2,J-004,33.61,1,31
EXP-50349,Familiar,3,J-001,73.82,0,121
EXP-87066,Penal,4,J-001,54.42,0,114
EXP-30379,Penal,2,J-001,19.64,0,102
EXP-30575,Familiar,5,J-005,86.16,0,146
EXP-24360,Familiar,5,J-004,60.92,1,92
EXP-30907,Penal,5,J-002,28.9,0,145
EXP-99342,Familiar,4,J-005,77.57,0,136
EXP-40604,Laboral,4,J-001,59.32,1,55
EXP-57548,Laboral,1,J-003,76.53,0,108
EXP-81195,Penal,4,J-002,60.27,0,122
EXP-27748,Familiar,4,J-004,19.43,1,64
EXP-57960,Familiar,3,J-002,31.08,1,54
EXP-84697,Laboral,4,J-005,67.73,0,117
EXP-46837,Familiar,1,J-001,89.2,0,124
EXP-64414,Penal,4,J-003,40.73,1,67
EXP-84728,Laboral,1,J-001,12.32,1,29
EXP-89414,Familiar,1,J-004,64.99,1,9
EXP-71693,Familiar,2,J-003,32.1,0,78
EXP-96792,Laboral,2,J-002,82.11,0,123
EXP-90061,Penal,4,J-002,43.98,0,127
EXP-53303,Penal,5,J-004,17.26,0,159
EXP-17515,Familiar,1,J-005,85.14,0,114
EXP-17946,Penal,3,J-001,23.17,0,92
EXP-25989,Laboral,2,J-004,52.53,0,100
EXP-43472,Penal,2,J-005,69.53,1,38
EXP-13033,Laboral,1,J-005,77.13,0,109
EXP-67848,Penal,3,J-004,22.13,0,113
EXP-91944,Familiar,5,J-004,56.7,1,76
EXP-26907,Familiar,3,J-005,49.02,0,112
EXP-34458,Laboral,4,J-003,30.8,0,127
EXP-14828,Penal,3,J-001,37.91,0,107
EXP-24908,Laboral,2,J-004,73.43,0,82
EXP-59285,Laboral,2,J-002,27.9,0,100
EXP-64383,Penal,1,J-004,40.36,0,87
EXP-78965,Familiar,1,J-001,56.11,0,84
EXP-34738,Laboral,2,J-001,18.03,1,15
EXP-77383,Penal,5,J-001,86.65,0,192
EXP-66707,Familiar,4,J-004,22.35,1,59
EXP-82078,Familiar,5,J-004,56.34,1,74
EXP-91760,Laboral,5,J-002,45.17,0,142
EXP-29293,Familiar,2,J-004,63.26,1,33
EXP-46996,Familiar,5,J-004,44.05,1,82
EXP-54229,Penal,1,J-001,22.53,0,85
EXP-30217,Laboral,2,J-004,25.66,0,73
EXP-94821,Laboral,5,J-002,28.39,0,130
EXP-37326,Penal,5,J-003,52.81,1,80
EXP-67866,Familiar,3,J-002,69.93,1,46
EXP-86207,Laboral,4,J-003,93.08,0,166
EXP-80608,Familiar,5,J-002,69.14,1,90
EXP-49329,Familiar,3,J-001,17.47,0,110
EXP-86473,Laboral,3,J-005,33.25,0,107
EXP-51392,Laboral,4,J-004,63.6,0,133
EXP-17424,Laboral,5,J-003,75.72,0,183
EXP-44763,Laboral,1,J-003,32.96,0,66
EXP-17236,Penal,2,J-003,79.89,1,64
EXP-22223,Laboral,2,J-003,44.18,0,119
EXP-41136,Penal,1,J-003,46.48,1,21
EXP-28888,Familiar,3,J-002,35.0,1,46
EXP-44997,Penal,2,J-004,20.33,0,80
EXP-42649,Penal,4,J-002,19.59,0,140
EXP-82502,Familiar,1,J-005,20.41,0,83
EXP-98677,Laboral,2,J-004,70.95,0,83
EXP-27275,Laboral,1,J-002,82.62,0,144
EXP-61347,Familiar,2,J-003,15.35,0,116
EXP-64830,Laboral,5,J-001,23.9,1,79
EXP-45800,Laboral,4,J-002,88.9,0,175
EXP-55583,Penal,2,J-002,89.83,0,130
EXP-98242,Laboral,1,J-001,46.7,1,6
EXP-37179,Penal,1,J-003,30.82,1,34
EXP-89489,Laboral,2,J-001,69.55,1,17
EXP-41035,Penal,5,J-003,35.9,1,74
EXP-75355,Laboral,1,J-002,66.8,0,58
EXP-60885,Laboral,4,J-001,21.53,1,62
EXP-54643,Penal,2,J-003,78.51,1,74
EXP-52264,Familiar,5,J-002,87.54,1,106
EXP-17038,Penal,4,J-004,72.98,0,128
EXP-40979,Penal,4,J-001,49.36,0,133
EXP-48016,Laboral,2,J-005,71.86,0,74
EXP-92705,Familiar,1,J-005,90.19,0,103
EXP-98189,Penal,4,J-003,25.22,1,73
EXP-98332,Familiar,2,J-004,89.91,1,81
EXP-93244,Familiar,4,J-003,51.72,0,108
EXP-32562,Laboral,5,J-005,49.64,0,125
EXP-22955,Laboral,1,J-001,79.77,1,48
EXP-56252,Familiar,1,J-002,81.82,1,55
EXP-48227,Familiar,3,J-005,26.56,0,87
EXP-63192,Familiar,2,J-005,56.32,0,82
EXP-83648,Familiar,5,J-002,56.79,1,72
EXP-45403,Familiar,5,J-001,72.49,0,138
EXP-10525,Laboral,4,J-003,26.68,0,123
EXP-67636,Familiar,2,J-003,47.6,0,107
EXP-72588,Laboral,2,J-003,23.2,0,104
EXP-11339,Penal,5,J-002,92.93,0,182
EXP-36837,Familiar,4,J-001,41.81,0,126
EXP-65979,Penal,3,J-003,41.29,1,53
EXP-31644,Laboral,4,J-004,73.29,0,120
EXP-22864,Familiar,3,J-002,40.5,1,58
EXP-12146,Penal,3,J-004,66.19,0,117
EXP-28098,Familiar,3,J-004,89.13,1,89
EXP-28662,Laboral,4,J-001,75.44,1,105
EXP-22468,Laboral,1,J-004,73.31,0,74
EXP-19949,Laboral,2,J-003,74.44,0,116
EXP-52546,Penal,2,J-002,30.95,0,94
EXP-29732,Familiar,2,J-001,20.93,0,79
EXP-26134,Laboral,2,J-005,33.17,0,88
EXP-39115,Laboral,5,J-003,54.89,0,141
EXP-74824,Laboral,4,J-005,27.57,0,118
EXP-84795,Penal,3,J-004,18.04,0,97
EXP-66521,Familiar,1,J-001,49.47,0,61
EXP-73646,Familiar,1,J-004,72.12,1,22
EXP-51830,Penal,4,J-003,28.22,1,60
EXP-92491,Penal,3,J-004,18.03,0,116
EXP-94456,Penal,3,J-001,89.68,0,134
EXP-38191,Laboral,5,J-003,49.63,0,157
EXP-66609,Penal,2,J-002,30.18,0,87
EXP-67793,Laboral,5,J-003,60.32,0,131
EXP-84344,Laboral,2,J-005,16.02,0,91
EXP-78437,Familiar,5,J-003,64.12,0,131
EXP-66089,Penal,1,J-002,83.11,0,95
EXP-81780,Penal,4,J-004,47.07,0,118
EXP-10848,Penal,4,J-001,29.0,0,143
EXP-83583,Laboral,3,J-001,19.92,1,59
EXP-79060,Penal,2,J-003,29.73,1,40
EXP-53898,Penal,2,J-002,60.27,0,98
EXP-94986,Laboral,5,J-004,37.95,0,137
EXP-99105,Familiar,1,J-005,39.08,0,77
EXP-50413,Laboral,2,J-003,64.64,0,90
EXP-91011,Familiar,1,J-005,27.11,0,68
EXP-68726,Penal,4,J-002,11.79,0,130
EXP-83582,Laboral,5,J-005,48.43,0,143
EXP-95492,Familiar,1,J-001,73.0,0,91
EXP-26059,Penal,1,J-002,36.41,0,83
EXP-37102,Penal,2,J-002,91.83,0,116
EXP-39249,Familiar,3,J-004,46.83,1,49
EXP-48294,Penal,3,J-005,62.23,1,53
EXP-65435,Laboral,4,J-003,57.95,0,129
EXP-55187,Penal,4,J-002,84.03,0,167
EXP-45406,Penal,5,J-005,56.02,1,74
EXP-57571,Familiar,1,J-004,87.58,1,31
EXP-78028,Laboral,2,J-001,53.8,1,26
EXP-75340,Penal,1,J-005,53.74,1,18
EXP-66135,Laboral,1,J-002,75.34,0,136
EXP-16363,Familiar,2,J-004,25.76,1,41
EXP-99259,Penal,4,J-004,69.36,0,120
EXP-46288,Penal,3,J-005,71.84,1,46
EXP-23768,Familiar,4,J-001,48.47,0,129
EXP-14499,Familiar,4,J-005,48.77,0,127
EXP-62869,Penal,3,J-002,57.03,0,105
EXP-36658,Penal,2,J-002,17.68,0,83
EXP-90809,Penal,3,J-002,61.1,0,123
EXP-95596,Penal,5,J-004,36.91,0,153
EXP-79162,Laboral,5,J-005,10.22,0,143
EXP-46369,Familiar,3,J-002,30.96,1,50
EXP-96223,Familiar,2,J-001,93.49,0,154
EXP-60819,Familiar,4,J-002,80.71,1,110
EXP-17309,Laboral,3,J-004,24.17,0,122
EXP-20717,Laboral,4,J-004,94.08,0,143
EXP-49777,Laboral,2,J-005,14.17,0,80
EXP-38676,Laboral,2,J-001,66.99,1,41
EXP-99941,Penal,5,J-003,72.55,1,87
EXP-89863,Penal,1,J-002,58.06,0,78
EXP-54213,Penal,3,J-002,34.93,0,101
EXP-34569,Laboral,3,J-003,52.54,0,100
EXP-18898,Penal,4,J-005,59.84,1,74
EXP-86434,Penal,2,J-004,46.92,0,107
EXP-61783,Laboral,2,J-002,45.41,0,98
EXP-18906,Laboral,1,J-002,10.92,0,80
EXP-59252,Familiar,4,J-001,75.71,0,155
EXP-18939,Penal,4,J-004,92.61,0,156
EXP-94744,Laboral,5,J-001,83.71,1,108
EXP-76569,Familiar,3,J-002,54.74,1,53
EXP-83232,Laboral,1,J-001,61.32,1,18
EXP-75638,Laboral,4,J-002,57.31,0,125
EXP-29563,Penal,5,J-001,11.66,0,130
EXP-91974,Penal,1,J-005,88.49,1,57
EXP-83917,Familiar,2,J-002,15.24,1,37
EXP-86748,Familiar,5,J-001,62.54,0,148
EXP-51409,Penal,1,J-001,66.99,0,84
EXP-87430,Penal,3,J-003,28.78,1,45
EXP-83349,Laboral,5,J-003,28.6,0,131
EXP-39187,Penal,2,J-001,89.07,0,107
EXP-44187,Penal,3,J-005,87.98,1,91
EXP-82574,Familiar,5,J-001,71.87,0,131
EXP-76113,Familiar,1,J-005,18.12,0,84
EXP-50419,Laboral,3,J-001,81.15,1,79
EXP-82209,Laboral,5,J-004,22.61,0,154
EXP-20929,Laboral,3,J-004,82.07,0,153
EXP-44666,Laboral,2,J-005,75.64,0,136
EXP-79208,Laboral,2,J-001,28.83,1,41
EXP-45347,Familiar,2,J-005,53.95,0,107
EXP-90250,Laboral,2,J-004,13.62,0,84
EXP-34606,Laboral,1,J-001,91.82,1,67
EXP-76690,Familiar,4,J-002,65.04,1,70
EXP-80588,Laboral,2,J-001,14.79,1,48
EXP-70834,Familiar,2,J-005,29.48,0,110
EXP-39545,Familiar,4,J-005,44.24,0,123
EXP-94653,Penal,3,J-004,52.8,0,110
EXP-67705,Laboral,1,J-003,70.86,0,96
EXP-22567,Familiar,4,J-004,35.14,1,65
EXP-10983,Laboral,2,J-003,58.16,0,71
EXP-74776,Familiar,5,J-002,87.26,1,97
EXP-12238,Laboral,4,J-003,15.52,0,140
EXP-31520,Familiar,2,J-005,30.19,0,113
EXP-88945,Laboral,4,J-005,94.83,0,158
EXP-19161,Laboral,2,J-002,89.96,0,156
EXP-40642,Penal,5,J-005,41.94,1,67
EXP-69861,Familiar,5,J-005,65.46,0,126
EXP-30429,Familiar,3,J-003,27.06,0,88
EXP-61406,Penal,4,J-002,49.21,0,114
EXP-40895,Familiar,5,J-001,22.42,0,140
EXP-56095,Penal,2,J-001,20.83,0,83
EXP-29029,Penal,3,J-004,87.64,0,158
EXP-60018,Penal,3,J-003,69.66,1,52
EXP-65045,Penal,4,J-004,32.05,0,120
EXP-36455,Penal,5,J-005,75.08,1,111
EXP-85514,Penal,3,J-003,66.06,1,39
EXP-37133,Penal,1,J-003,80.66,1,45
EXP-51712,Familiar,5,J-004,68.86,1,81
EXP-17571,Familiar,4,J-004,51.62,1,55
EXP-72386,Laboral,1,J-001,62.19,1,25
EXP-67915,Laboral,5,J-003,82.51,0,145
EXP-55703,Familiar,5,J-001,82.86,0,185
EXP-18900,Familiar,5,J-003,91.77,0,174
EXP-67686,Penal,4,J-002,56.95,0,120
EXP-36137,Penal,4,J-005,67.88,1,52
EXP-40322,Laboral,5,J-005,13.47,0,136
EXP-97862,Penal,4,J-001,14.37,0,120
EXP-21878,Laboral,5,J-001,67.69,1,76
EXP-24378,Familiar,4,J-003,72.38,0,126
EXP-80219,Penal,5,J-003,44.1,1,79
EXP-70256,Laboral,4,J-005,10.52,0,126
EXP-43986,Penal,3,J-002,83.1,0,145
EXP-83577,Penal,3,J-002,83.16,0,147
EXP-63154,Familiar,3,J-002,44.38,1,41
EXP-69240,Laboral,3,J-005,88.32,0,134
EXP-85767,Laboral,4,J-002,32.51,0,135
EXP-98494,Penal,3,J-005,48.02,1,56
EXP-43101,Laboral,4,J-001,31.74,1,69
EXP-80407,Laboral,1,J-003,81.56,0,108
EXP-82811,Laboral,5,J-003,80.41,0,193
EXP-65461,Penal,3,J-002,53.4,0,118
EXP-21102,Penal,2,J-002,32.49,0,88
EXP-27206,Penal,3,J-003,82.68,1,84
EXP-74836,Laboral,4,J-004,62.8,0,110
EXP-10377,Penal,1,J-002,23.92,0,88
EXP-95809,Laboral,2,J-002,32.91,0,84
EXP-68399,Familiar,2,J-005,47.28,0,109
EXP-71228,Penal,2,J-005,72.8,1,24
EXP-63136,Familiar,1,J-001,33.92,0,89
EXP-31268,Laboral,1,J-002,57.62,0,85
EXP-20818,Laboral,5,J-003,22.3,0,153
EXP-75336,Laboral,4,J-005,15.49,0,120
EXP-12949,Penal,4,J-005,23.39,1,65
EXP-23949,Familiar,5,J-004,27.09,1,68
EXP-61744,Penal,3,J-004,39.14,0,109
EXP-29453,Laboral,2,J-004,35.08,0,106
EXP-87991,Laboral,1,J-002,92.49,0,102
EXP-27137,Familiar,1,J-004,26.85,1,26
EXP-87008,Laboral,2,J-001,77.21,1,67
EXP-19580,Laboral,5,J-003,82.57,0,144
EXP-31289,Laboral,3,J-002,86.96,0,162
EXP-18119,Familiar,2,J-002,76.35,1,76
EXP-83072,Familiar,1,J-001,69.38,0,81
EXP-14203,Penal,5,J-003,49.14,1,75
EXP-98999,Familiar,4,J-004,33.85,1,55
EXP-18847,Familiar,1,J-005,76.6,0,135
EXP-28744,Penal,5,J-002,62.63,0,153
EXP-61457,Laboral,5,J-004,72.08,0,136
EXP-22099,Penal,2,J-001,53.82,0,92
EXP-70476,Familiar,5,J-002,60.03,1,78
EXP-12743,Laboral,3,J-005,19.48,0,114
EXP-91554,Laboral,3,J-001,72.5,1,38
EXP-86584,Laboral,5,J-003,21.57,0,158
EXP-22172,Laboral,5,J-005,63.17,0,151
EXP-86214,Penal,3,J-004,77.44,0,144
EXP-32468,Familiar,3,J-002,91.49,1,69
EXP-77865,Laboral,2,J-002,87.38,0,140
EXP-37857,Penal,1,J-003,75.92,1,64
EXP-92167,Laboral,4,J-002,87.3,0,159
EXP-47421,Laboral,4,J-004,90.77,0,169
EXP-54968,Penal,2,J-001,45.61,0,109
EXP-85507,Laboral,1,J-002,31.72,0,88
EXP-73807,Familiar,1,J-001,58.27,0,80
EXP-23570,Laboral,1,J-001,55.7,1,5
EXP-46967,Laboral,4,J-001,58.37,1,76
EXP-52376,Penal,3,J-004,60.07,0,130
EXP-26237,Laboral,5,J-003,79.65,0,158
EXP-76406,Laboral,2,J-004,24.93,0,99
EXP-59570,Penal,4,J-005,65.91,1,47
EXP-70287,Penal,3,J-003,48.13,1,59
EXP-72792,Laboral,5,J-003,36.69,0,136
EXP-95552,Familiar,2,J-004,57.0,1,32
EXP-97659,Familiar,3,J-003,88.75,0,155
EXP-41571,Familiar,4,J-001,92.91,0,177
EXP-86034,Laboral,3,J-001,68.01,1,45
EXP-70072,Penal,3,J-004,52.78,0,126
EXP-63112,Penal,1,J-003,17.58,1,31
EXP-83572,Laboral,5,J-005,47.94,0,141
EXP-29069,Penal,5,J-001,28.04,0,150
EXP-63302,Laboral,5,J-005,60.31,0,142
EXP-10749,Penal,2,J-002,84.06,0,109
EXP-68742,Familiar,3,J-002,73.06,1,43
EXP-39162,Penal,5,J-001,11.05,0,121
EXP-99338,Familiar,1,J-004,19.42,1,13
EXP-20489,Penal,1,J-003,12.76,1,20
EXP-39204,Laboral,3,J-005,67.38,0,93
EXP-56205,Laboral,5,J-002,52.16,0,138
EXP-50190,Laboral,2,J-003,27.58,0,97
EXP-97194,Familiar,4,J-004,54.51,1,55
EXP-76596,Familiar,4,J-005,18.33,0,126
EXP-33375,Familiar,3,J-004,64.45,1,41
EXP-54648,Laboral,1,J-001,62.22,1,16
EXP-71443,Penal,2,J-005,77.2,1,68
EXP-93974,Familiar,5,J-005,81.75,0,165
EXP-30737,Laboral,3,J-003,92.68,0,129
EXP-75910,Familiar,1,J-003,87.11,0,124
EXP-85264,Familiar,2,J-005,49.98,0,95
EXP-43045,Penal,3,J-005,33.79,1,57
EXP-35749,Laboral,4,J-003,62.2,0,120
EXP-32911,Laboral,3,J-002,62.67,0,93
EXP-18514,Laboral,5,J-002,18.71,0,125
EXP-94141,Penal,2,J-003,48.34,1,31
EXP-83546,Familiar,1,J-001,61.35,0,66
EXP-98382,Laboral,2,J-005,51.41,0,108
EXP-63103,Laboral,1,J-001,66.71,1,16
EXP-37254,Laboral,5,J-005,14.82,0,140
EXP-46275,Penal,4,J-005,37.9,1,59
EXP-62585,Penal,2,J-002,93.49,0,150
EXP-94423,Laboral,2,J-001,33.29,1,34
EXP-42757,Penal,1,J-005,17.61,1,24
EXP-41348,Laboral,1,J-003,33.94,0,74
EXP-71887,Familiar,5,J-001,91.71,0,192
EXP-26886,Laboral,2,J-002,79.56,0,130
EXP-74532,Penal,5,J-004,29.1,0,132
EXP-81275,Penal,4,J-002,36.41,0,125
EXP-24684,Laboral,3,J-003,78.62,0,127
EXP-11450,Laboral,2,J-003,56.97,0,100
EXP-45722,Familiar,2,J-002,62.21,1,26
EXP-91684,Familiar,2,J-003,29.44,0,79
EXP-94432,Laboral,3,J-003,72.91,0,105
EXP-28451,Laboral,3,J-002,23.24,0,121
EXP-56536,Familiar,3,J-004,46.2,1,45
EXP-82772,Penal,5,J-004,57.24,0,134
EXP-53752,Penal,4,J-003,35.73,1,56
EXP-26512,Laboral,3,J-002,58.54,0,108
EXP-16371,Laboral,5,J-004,21.98,0,129
EXP-48334,Penal,1,J-005,68.32,1,30
EXP-86900,Familiar,3,J-005,32.53,0,92
EXP-97379,Penal,2,J-004,17.74,0,103
EXP-77620,Familiar,3,J-002,91.11,1,71
EXP-66486,Familiar,2,J-004,63.62,1,28
EXP-13982,Familiar,4,J-001,48.25,0,117
EXP-37790,Laboral,2,J-002,46.54,0,102
EXP-60969,Penal,3,J-005,35.08,1,56
EXP-11872,Familiar,1,J-002,30.16,1,12
EXP-41445,Familiar,2,J-004,54.33,1,25
EXP-76772,Familiar,4,J-001,78.05,0,151
EXP-25006,Familiar,1,J-001,71.17,0,76
EXP-60477,Penal,5,J-004,85.63,0,177
EXP-26869,Penal,2,J-004,47.12,0,113
EXP-91824,Penal,4,J-001,70.45,0,127
EXP-56579,Penal,5,J-005,11.53,1,80
EXP-65018,Familiar,4,J-003,71.68,0,119
EXP-59480,Familiar,3,J-005,52.95,0,116
EXP-21206,Penal,1,J-005,53.49,1,15
EXP-47338,Laboral,4,J-005,61.95,0,125
EXP-87420,Penal,5,J-002,30.24,0,121
EXP-69669,Penal,1,J-005,38.92,1,15
EXP-30756,Laboral,4,J-001,65.3,1,73
EXP-94274,Penal,3,J-003,90.94,1,74
EXP-14127,Familiar,5,J-003,18.73,0,151
EXP-59658,Laboral,5,J-004,50.93,0,150
EXP-11966,Familiar,2,J-002,56.85,1,29
EXP-31457,Laboral,1,J-001,22.57,1,25
EXP-25776,Laboral,3,J-004,86.5,0,152
EXP-32325,Penal,2,J-004,94.73,0,113
EXP-47707,Penal,2,J-001,66.51,0,100
EXP-45516,Penal,2,J-005,48.05,1,29
EXP-74200,Laboral,3,J-003,70.09,0,108
EXP-30495,Laboral,2,J-003,68.28,0,93
EXP-94654,Laboral,5,J-004,21.36,0,132
EXP-83684,Penal,2,J-002,14.54,0,96
EXP-80428,Penal,5,J-001,64.08,0,162
EXP-94120,Penal,1,J-003,76.94,1,42
EXP-43206,Laboral,1,J-003,46.83,0,80
EXP-81131,Familiar,3,J-001,24.07,0,91
EXP-50630,Laboral,3,J-001,75.13,1,94
EXP-30566,Penal,5,J-003,58.86,1,68
EXP-90311,Familiar,5,J-004,89.21,1,114
EXP-39855,Laboral,4,J-001,54.69,1,73
EXP-69484,Laboral,1,J-003,34.37,0,58
EXP-86197,Penal,3,J-005,24.45,1,50
EXP-82723,Laboral,3,J-001,26.72,1,40
EXP-76306,Familiar,1,J-003,86.46,0,104
EXP-97331,Laboral,3,J-003,54.2,0,115
EXP-45389,Penal,2,J-004,71.16,0,84
EXP-15988,Laboral,1,J-001,42.95,1,21
EXP-46302,Laboral,2,J-005,40.41,0,99
EXP-72315,Familiar,4,J-003,31.87,0,129
EXP-77976,Penal,3,J-003,30.39,1,37
EXP-88382,Familiar,2,J-003,24.33,0,84
EXP-41016,Laboral,3,J-005,43.3,0,103
EXP-60327,Penal,4,J-005,20.73,1,53
EXP-46754,Penal,4,J-003,54.96,1,63
EXP-45716,Laboral,2,J-004,50.54,0,76
EXP-25439,Laboral,3,J-001,54.53,1,49
EXP-16569,Penal,2,J-001,43.32,0,108
EXP-45066,Penal,3,J-005,11.94,1,50
EXP-93241,Laboral,2,J-003,58.5,0,91
EXP-50566,Familiar,1,J-002,28.9,1,17
EXP-18387,Familiar,1,J-004,17.15,1,5
EXP-15376,Laboral,3,J-001,71.19,1,49
EXP-64784,Laboral,2,J-002,76.11,0,119
EXP-99297,Laboral,1,J-005,78.19,0,83
EXP-47305,Penal,2,J-001,11.85,0,102
EXP-66454,Laboral,2,J-005,14.88,0,89
EXP-85672,Penal,3,J-003,43.51,1,39
EXP-17004,Penal,1,J-005,51.12,1,21
EXP-94641,Penal,1,J-004,82.9,0,129
EXP-85604,Familiar,1,J-005,58.01,0,79
EXP-49158,Familiar,3,J-001,39.67,0,87
EXP-81746,Penal,1,J-001,38.04,0,82
EXP-65002,Penal,5,J-001,61.74,0,127
EXP-87088,Familiar,1,J-002,34.87,1,11
EXP-48021,Familiar,4,J-004,78.46,1,102
EXP-23835,Penal,5,J-002,34.18,0,139
EXP-41165,Familiar,1,J-002,79.33,1,55
EXP-22739,Laboral,3,J-002,76.47,0,128
EXP-87526,Familiar,5,J-003,41.04,0,130
EXP-13690,Penal,1,J-001,63.78,0,94
EXP-49397,Laboral,4,J-001,12.33,1,66
EXP-81276,Penal,3,J-003,35.07,1,51
EXP-63347,Laboral,3,J-003,40.81,0,103
EXP-13449,Penal,1,J-002,78.2,0,98
EXP-16689,Penal,3,J-002,12.03,0,101
EXP-49785,Familiar,4,J-005,68.0,0,112
EXP-28112,Familiar,2,J-005,54.33,0,103
EXP-97156,Laboral,3,J-005,56.15,0,92
EXP-38093,Laboral,5,J-001,25.8,1,65
EXP-16061,Familiar,2,J-005,42.27,0,117
EXP-17346,Laboral,4,J-002,34.84,0,117
EXP-81187,Laboral,4,J-004,34.99,0,115
EXP-42861,Familiar,4,J-002,39.32,1,67
EXP-19520,Familiar,3,J-002,14.23,1,52
EXP-99717,Penal,3,J-001,51.5,0,108
EXP-67657,Penal,5,J-003,26.87,1,81
EXP-85497,Laboral,4,J-004,54.23,0,117
EXP-30957,Familiar,2,J-002,67.24,1,24
EXP-80222,Penal,4,J-005,35.36,1,59
EXP-14401,Familiar,3,J-003,41.66,0,120
EXP-69023,Laboral,3,J-002,21.7,0,120
EXP-68976,Familiar,1,J-005,54.13,0,91
EXP-99729,Familiar,1,J-003,64.05,0,68
EXP-57415,Familiar,3,J-003,33.15,0,99
EXP-34378,Penal,5,J-001,22.06,0,146
EXP-45700,Familiar,1,J-002,25.8,1,18
EXP-25258,Familiar,4,J-001,40.31,0,116
EXP-61013,Laboral,2,J-004,13.8,0,109
EXP-57143,Laboral,2,J-003,38.22,0,99
EXP-23642,Laboral,5,J-003,57.42,0,142
EXP-66104,Laboral,2,J-004,54.53,0,111
EXP-95099,Penal,1,J-001,69.52,0,81
EXP-21112,Laboral,4,J-005,13.19,0,112
EXP-89491,Penal,3,J-004,87.34,0,154
EXP-92776,Familiar,3,J-005,53.36,0,98
EXP-86144,Familiar,2,J-005,50.14,0,109
EXP-84205,Familiar,1,J-001,62.91,0,96
EXP-72860,Familiar,1,J-003,91.98,0,83
EXP-38766,Familiar,1,J-005,65.66,0,61
EXP-32708,Penal,4,J-003,90.67,1,103
EXP-44328,Familiar,3,J-001,32.97,0,104
EXP-44937,Familiar,2,J-003,32.54,0,80
EXP-22888,Penal,1,J-003,94.79,1,57
EXP-18391,Penal,3,J-005,77.58,1,102
EXP-38419,Penal,5,J-005,74.77,1,72
EXP-69698,Laboral,3,J-004,50.94,0,101
EXP-20746,Penal,5,J-004,92.57,0,196
EXP-92498,Familiar,3,J-004,66.53,1,41
EXP-14817,Familiar,3,J-004,49.37,1,39
EXP-71222,Laboral,2,J-004,77.31,0,122
EXP-92337,Familiar,4,J-003,56.61,0,126
EXP-64563,Familiar,2,J-005,75.35,0,130
EXP-23413,Penal,4,J-003,28.89,1,67
EXP-77062,Penal,4,J-004,37.68,0,125
EXP-84450,Laboral,5,J-001,85.27,1,96
EXP-74652,Laboral,1,J-004,82.95,0,95
EXP-14208,Laboral,1,J-002,14.66,0,81
EXP-42224,Familiar,2,J-004,27.77,1,26
EXP-52024,Familiar,4,J-005,29.61,0,119
EXP-93619,Penal,3,J-002,78.09,0,141
EXP-31562,Penal,2,J-001,44.0,0,94
EXP-58796,Penal,3,J-004,33.0,0,116
EXP-30043,Familiar,3,J-002,79.59,1,73
EXP-28256,Laboral,3,J-003,10.57,0,128
EXP-23837,Laboral,5,J-004,88.43,0,202
EXP-84303,Familiar,5,J-004,70.64,1,88
EXP-13992,Laboral,5,J-003,31.28,0,134
EXP-79944,Penal,1,J-002,81.36,0,140
EXP-46647,Familiar,3,J-001,77.0,0,147
EXP-54070,Penal,4,J-002,65.81,0,128
EXP-15166,Familiar,2,J-003,57.16,0,85
EXP-40931,Familiar,1,J-003,17.29,0,72
EXP-34304,Penal,3,J-005,12.63,1,43
EXP-99507,Familiar,1,J-003,93.31,0,141
EXP-86079,Familiar,4,J-003,34.93,0,123
EXP-65566,Familiar,1,J-005,15.19,0,75
EXP-50802,Laboral,1,J-004,41.07,0,81
EXP-18771,Laboral,3,J-002,76.86,0,147
EXP-67500,Laboral,2,J-002,22.35,0,117
EXP-31975,Familiar,3,J-004,53.48,1,48
EXP-12634,Laboral,4,J-002,15.94,0,136
EXP-13438,Familiar,3,J-004,74.39,1,62
EXP-32596,Penal,2,J-001,80.84,0,141
EXP-68223,Laboral,2,J-004,21.52,0,84
EXP-58029,Familiar,3,J-002,56.3,1,43
EXP-61066,Familiar,2,J-003,40.26,0,73
EXP-38604,Familiar,2,J-001,46.83,0,106
EXP-60275,Laboral,1,J-004,46.79,0,76
EXP-96499,Familiar,1,J-005,76.17,0,113
EXP-15350,Penal,1,J-002,31.27,0,92
EXP-64556,Familiar,3,J-003,42.01,0,113
EXP-42746,Laboral,2,J-004,84.49,0,126
EXP-25336,Laboral,4,J-003,61.81,0,138
EXP-84083,Familiar,1,J-004,31.87,1,17
EXP-89955,Penal,1,J-005,37.06,1,34
EXP-17182,Laboral,5,J-004,33.83,0,123
EXP-20078,Familiar,1,J-002,66.9,1,15
EXP-80529,Penal,1,J-005,78.93,1,74
EXP-40929,Familiar,4,J-001,14.02,0,132
EXP-57771,Laboral,1,J-005,47.54,0,64
EXP-51040,Penal,4,J-004,62.39,0,126
EXP-60044,Penal,3,J-005,20.29,1,40
